ensembl_id	gene_symbol	entrez_id	hetionet_gene_id	hetionet_gene_symbol	mapping_status
ENSG00000272620	AFAP1-AS1	84740			not_in_hetionet
ENSG00000272634	OR51F5P	390040			not_in_hetionet
ENSG00000272645	GTF2IP20	441124			not_in_hetionet
ENSG00000272654	JTB-DT	123706540			not_in_hetionet
ENSG00000272655	POLR2J4	84820			not_in_hetionet
ENSG00000272662	TIMMDC1-DT	118568812			not_in_hetionet
ENSG00000272663	PPP1R21-DT	118568827			not_in_hetionet
ENSG00000272664	OR51C4P	390041			not_in_hetionet
ENSG00000272666	KLHDC7B-DT	105373098			not_in_hetionet
ENSG00000272676	OR5AO1P	403272			not_in_hetionet
ENSG00000272677	HNRNPD-DT	101928963			not_in_hetionet
ENSG00000272681	FAM223B	286967			not_in_hetionet
ENSG00000272685	OR9I3P	81155			not_in_hetionet
ENSG00000272686	WASL-DT	116435299			not_in_hetionet
ENSG00000272690	LINC02018	107986100			not_in_hetionet
ENSG00000272693	NUPR2P1	129810496			not_in_hetionet
ENSG00000272695	GAS6-DT	100506394			not_in_hetionet
ENSG00000272701	MESTIT1	317751			not_in_hetionet
ENSG00000272711	HK2-DT	118568819			not_in_hetionet
ENSG00000272716	SLC30A6-DT	118568811			not_in_hetionet
ENSG00000272721	EIF2B5-DT	105374249			not_in_hetionet
ENSG00000272727	LINC02266	105377466			not_in_hetionet
ENSG00000272734	ADIRF-AS1	100133190			not_in_hetionet
ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	101752399			not_in_hetionet
ENSG00000272758	WDR5B-DT	102723582			not_in_hetionet
ENSG00000272763	LINC03057	127379715			not_in_hetionet
ENSG00000272767	JMJD1C-AS1	84989			not_in_hetionet
ENSG00000272779	BMS1P20	96610			not_in_hetionet
ENSG00000272789	MYO7B-AS1	101927834			not_in_hetionet
ENSG00000272795	GAR1-DT	124900758			not_in_hetionet
ENSG00000272837	OR10AE3P	403223			not_in_hetionet
ENSG00000272841	MAP3K4-AS1	117981787			not_in_hetionet
ENSG00000272853	SUV39H2-DT	124902382			not_in_hetionet
ENSG00000272870	SAP30-DT	105377540			not_in_hetionet
ENSG00000272882	OR2BH1P	403238			not_in_hetionet
ENSG00000272887	CSPG4P5	114817			not_in_hetionet
ENSG00000272888	CHASERR	100507217			not_in_hetionet
ENSG00000272894	MIOS-DT	101927391			not_in_hetionet
ENSG00000272900	OR10Q2P	81345			not_in_hetionet
ENSG00000272902	TBC1D8-AS1	100506286			not_in_hetionet
ENSG00000272913	LINC03052	127138865			not_in_hetionet
ENSG00000272931	LRRC8D-DT	118568809			not_in_hetionet
ENSG00000272933	TRIM8-DT	121232369			not_in_hetionet
ENSG00000272937	OR6U2P	390329			not_in_hetionet
ENSG00000272963	OR7A19P	387853			not_in_hetionet
ENSG00000272969	CLOCK-AS1	124900704			not_in_hetionet
ENSG00000272975	MYHAS	100128560			not_in_hetionet
ENSG00000272987	OR5AL1	79482			not_in_hetionet
ENSG00000272989	LINC02012	100129516			not_in_hetionet
ENSG00000272994	C2orf49-DT	100506473			not_in_hetionet
ENSG00000273002	ARHGEF2-AS2	107985209			not_in_hetionet
ENSG00000273003	ARL2-SNX15	100528018			not_in_hetionet
ENSG00000273008	CSGALNACT2-DT	118568825			not_in_hetionet
ENSG00000273015	LINC00938	400027			not_in_hetionet
ENSG00000273018	FAM106A	80039			not_in_hetionet
ENSG00000273024	INTS4P2	644619			not_in_hetionet
ENSG00000273032	DGCR5	26220			not_in_hetionet
ENSG00000273033	LINC02035	100129550			not_in_hetionet
ENSG00000273036	CYP4F33P	107133499			not_in_hetionet
ENSG00000273041	ATF4P2	340600			not_in_hetionet
ENSG00000273051	OR51F4P	390044			not_in_hetionet
ENSG00000273061	CDC37L1-DT	101929351			not_in_hetionet
ENSG00000273062	RALGPS2-AS1	646976			not_in_hetionet
ENSG00000273082	LARGE1-AS1	107985565			not_in_hetionet
ENSG00000273084	LINC03073	128071541			not_in_hetionet
ENSG00000273085	OR52E1	79296			not_in_hetionet
ENSG00000273106	PPM1B-DT	102723904			not_in_hetionet
ENSG00000273117	INSIG1-DT	105375591			not_in_hetionet
ENSG00000273125	LINC01990	101929607			not_in_hetionet
ENSG00000273129	PACERR	103752588			not_in_hetionet
ENSG00000273132	LRP11-AS1	124901427			not_in_hetionet
ENSG00000273137	SELENOO-AS1	105373095			not_in_hetionet
ENSG00000273142	LINC02604	644794			not_in_hetionet
ENSG00000273143	DUSP5-DT	105378481			not_in_hetionet
ENSG00000273148	LCDR	100270804			not_in_hetionet
ENSG00000273162	KAZALD1-DT	107984262			not_in_hetionet
ENSG00000273172	LINC02091	100506371			not_in_hetionet
ENSG00000273213	H3-7	440686			not_in_hetionet
ENSG00000273225	FAM25BP	100132929			not_in_hetionet
ENSG00000273228	OR5BQ1P	81202			not_in_hetionet
ENSG00000273234	OR2A13P	392140			not_in_hetionet
ENSG00000273238	TMEM271	112441426			not_in_hetionet
ENSG00000273247	RAB33B-AS1	107984036			not_in_hetionet
ENSG00000273249	WDR5-DT	118568806			not_in_hetionet
ENSG00000273252	OR7E39P	253933			not_in_hetionet
ENSG00000273253	TRABD-AS1	123706513			not_in_hetionet
ENSG00000273255	OR5BP1P	81203			not_in_hetionet
ENSG00000273257	LINC02928	105377659			not_in_hetionet
ENSG00000273265	CNNM3-DT	100506036			not_in_hetionet
ENSG00000273270	LINC03072	128071538			not_in_hetionet
ENSG00000273272	LINC03232	102724608			not_in_hetionet
ENSG00000273294	C1QTNF3-AMACR	100534612			not_in_hetionet
ENSG00000273297	LINC03060	105375519			not_in_hetionet
ENSG00000273311	DGCR11	25786			not_in_hetionet
ENSG00000273313	RBAKDN	389458			not_in_hetionet
ENSG00000273320	NAMPT-AS1	128266843			not_in_hetionet
ENSG00000273327	OR6L2P	81356			not_in_hetionet
ENSG00000273330	CYP4F36P	100422235			not_in_hetionet
ENSG00000273331	TM4SF19-DYNLT2B	100534611			not_in_hetionet
ENSG00000273336	OR7M1P	81352			not_in_hetionet
ENSG00000273340	MICE	4280			not_in_hetionet
ENSG00000273344	PAXIP1-DT	202781			not_in_hetionet
ENSG00000273356	LINC02019	107986085			not_in_hetionet
ENSG00000273360	CTNNA3-AS1	105378340			not_in_hetionet
ENSG00000273372	SFTPD-AS1	105419997			not_in_hetionet
ENSG00000273377	OR2Q1P	346524			not_in_hetionet
ENSG00000273382	TMEM167B-DT	105378892			not_in_hetionet
ENSG00000273396	LINC01396	103695434			not_in_hetionet
ENSG00000273408	OR5B15P	81215			not_in_hetionet
ENSG00000273409	LINC02712	101929497			not_in_hetionet
ENSG00000273415	LINC02725	105369563			not_in_hetionet
ENSG00000273423	OR13I1P	79538			not_in_hetionet
ENSG00000273434	OR8S21P	403304			not_in_hetionet
ENSG00000273484	OR6R2P	403294			not_in_hetionet
ENSG00000273492	APP-DT	118568803			not_in_hetionet
ENSG00000273500	MIR6129	102465137			not_in_hetionet
ENSG00000273509	CNTNAP3P1	100420787			not_in_hetionet
ENSG00000273520	SPDYE8	728524			not_in_hetionet
ENSG00000273544	SNORA44	677825			not_in_hetionet
ENSG00000273555	MIR6812	102465487			not_in_hetionet
ENSG00000273567	REXO1L3P	441359			not_in_hetionet
ENSG00000273586	OR10G1P	26540			not_in_hetionet
ENSG00000273587	SNORA78	677844			not_in_hetionet
ENSG00000273593	MIR7160	102465695			not_in_hetionet
ENSG00000273598	PMS2P10	100288713			not_in_hetionet
ENSG00000273606	MIR6776	102465465			not_in_hetionet
ENSG00000273610	RN7SL386P	106479364			not_in_hetionet
ENSG00000273613	MIR6511A4	102465684			not_in_hetionet
ENSG00000273619	RPS21-DT	128667224			not_in_hetionet
ENSG00000273627	MIR4726	100616153			not_in_hetionet
ENSG00000273640	WBP1LP8	106480325			not_in_hetionet
ENSG00000273643	PPP1R26P2	100133064			not_in_hetionet
ENSG00000273648	MIR8065	102465867			not_in_hetionet
ENSG00000273657	MIR6792	102465475			not_in_hetionet
ENSG00000273682	BLVRBP1	127379696			not_in_hetionet
ENSG00000273692	LONRF2P5	115830330			not_in_hetionet
ENSG00000273693	CDRT15P10	100420811			not_in_hetionet
ENSG00000273698	MRPL57P1	126581			not_in_hetionet
ENSG00000273700	MIR6760	102465455			not_in_hetionet
ENSG00000273717	RN7SL343P	106481018			not_in_hetionet
ENSG00000273723	SUGT1-DT	116435302			not_in_hetionet
ENSG00000273732	VN1R74P	100312819			not_in_hetionet
ENSG00000273742	MIR6075	102466103			not_in_hetionet
ENSG00000273745	MIR6870	102465525			not_in_hetionet
ENSG00000273758	MIR6790	102465473			not_in_hetionet
ENSG00000273762	VN1R76P	100312821			not_in_hetionet
ENSG00000273768	RNVU1-29	115409989			not_in_hetionet
ENSG00000273769	L1CAM-AS1	100996465			not_in_hetionet
ENSG00000273776	MIR6126	102465134			not_in_hetionet
ENSG00000273778	MIR6765	102465458			not_in_hetionet
ENSG00000273783	GTF2A1-AS1	101928504			not_in_hetionet
ENSG00000273791	BNIP3P47	127379681			not_in_hetionet
ENSG00000273796	BNAT1	101928745			not_in_hetionet
ENSG00000273812	LINC02970	105372712			not_in_hetionet
ENSG00000273818	RN7SL673P	106480525			not_in_hetionet
ENSG00000273819	ENPP7P7	100421859			not_in_hetionet
ENSG00000273825	OTOP1P2	100996737			not_in_hetionet
ENSG00000273830	MIR7843	102465832			not_in_hetionet
ENSG00000273835	SNORD115-13	100033450			not_in_hetionet
ENSG00000273836	MIR6842	102465507			not_in_hetionet
ENSG00000273849	SDR42E1P4	100422348			not_in_hetionet
ENSG00000273872	SLC25A15P4	100422636			not_in_hetionet
ENSG00000273874	MIR6859-2	102465909			not_in_hetionet
ENSG00000273882	MIR8066	102465868			not_in_hetionet
ENSG00000273888	FRMD6-AS1	145438			not_in_hetionet
ENSG00000273894	SLC20A1P2	192128			not_in_hetionet
ENSG00000273897	PMS2P8	729299			not_in_hetionet
ENSG00000273898	MIR6798	102466738			not_in_hetionet
ENSG00000273907	CA15P2	440795			not_in_hetionet
ENSG00000273912	MIR8068	102466876			not_in_hetionet
ENSG00000273932	MIR6877	102465528			not_in_hetionet
ENSG00000273940	RN7SL722P	106479486			not_in_hetionet
ENSG00000273945	MIR6853	102466201			not_in_hetionet
ENSG00000273946	RN7SL733P	106479489			not_in_hetionet
ENSG00000273962	IGKV2-40	28916			not_in_hetionet
ENSG00000273963	ENPP7P14	106481720			not_in_hetionet
ENSG00000273981	RN7SL106P	106479261			not_in_hetionet
ENSG00000273994	SDR42E1P1	100422340			not_in_hetionet
ENSG00000273999	RBM17P2	642389			not_in_hetionet
ENSG00000274010	ZFP91P1	100131832			not_in_hetionet
ENSG00000274012	RN7SL2	378706			not_in_hetionet
ENSG00000274020	LINC01138	388685			not_in_hetionet
ENSG00000274025	MIR3670-4	103504740			not_in_hetionet
ENSG00000274026	FAM27E3	100131997			not_in_hetionet
ENSG00000274034	MIR6813	102466741			not_in_hetionet
ENSG00000274049	INO80B-WBP1	100532735			not_in_hetionet
ENSG00000274052	OR7E156P	283491			not_in_hetionet
ENSG00000274054	MIR4727	100616416			not_in_hetionet
ENSG00000274056	MIR6507	102465253			not_in_hetionet
ENSG00000274059	RNA5SP534	111644140			not_in_hetionet
ENSG00000274060	MIR6724-2	103504727			not_in_hetionet
ENSG00000274066	MIR6514	102465257			not_in_hetionet
ENSG00000274076	RN7SL539P	106479418			not_in_hetionet
ENSG00000274091	SNORD1C	677850			not_in_hetionet
ENSG00000274097	RNA5SP535	111644139			not_in_hetionet
ENSG00000274098	RN7SL787P	106479507			not_in_hetionet
ENSG00000274099	ABCB10P1	56476			not_in_hetionet
ENSG00000274111	MIR6777	102465466			not_in_hetionet
ENSG00000274114	ALOX15P1	100652883			not_in_hetionet
ENSG00000274115	MIR6081	102466518			not_in_hetionet
ENSG00000274134	MIR6774	102466732			not_in_hetionet
ENSG00000274150	FADS2B	643181			not_in_hetionet
ENSG00000274162	SNX18P1Y	100418999			not_in_hetionet
ENSG00000274164	RNA5SP439	106479014			not_in_hetionet
ENSG00000274168	RN7SL585P	106479436			not_in_hetionet
ENSG00000274172	MIR8071-1	102465871			not_in_hetionet
ENSG00000274173	LINC02967	105372578			not_in_hetionet
ENSG00000274181	RBPJP2	3517			not_in_hetionet
ENSG00000274186	RN7SL248P	106479312			not_in_hetionet
ENSG00000274196	FAM197Y4	100289188			not_in_hetionet
ENSG00000274210	RNVU1-27	124904621			not_in_hetionet
ENSG00000274225	HEPFAL	124905036			not_in_hetionet
ENSG00000274228	RNA5SP414	100873665			not_in_hetionet
ENSG00000274234	RN7SL818P	106479520			not_in_hetionet
ENSG00000274252	GGTLC3	728226			not_in_hetionet
ENSG00000274258	MIR6728	102465436			not_in_hetionet
ENSG00000274259	SYNGAP1-AS1	112390310			not_in_hetionet
ENSG00000274263	MIR7702	102465800			not_in_hetionet
ENSG00000274266	SNORA73A	6080			not_in_hetionet
ENSG00000274279	SPATA31E3P	646507			not_in_hetionet
ENSG00000274280	MIR6069	102464824			not_in_hetionet
ENSG00000274300	MIR6864	102465521			not_in_hetionet
ENSG00000274306	MIR5088	100847074			not_in_hetionet
ENSG00000274309	SNORA71E	677821			not_in_hetionet
ENSG00000274314	MIR6749	102466727			not_in_hetionet
ENSG00000274316	ZNF646P1	100419854			not_in_hetionet
ENSG00000274317	LINC02334	101929077			not_in_hetionet
ENSG00000274319	RPSAP73	107075250			not_in_hetionet
ENSG00000274350	RN7SL853P	106481153			not_in_hetionet
ENSG00000274355	FAM74A3	728495			not_in_hetionet
ENSG00000274369	GRAMD4P4	106480248			not_in_hetionet
ENSG00000274374	TUBAP6	100129818			not_in_hetionet
ENSG00000274376	ADAMTS7P1	390660			not_in_hetionet
ENSG00000274380	MIR6801	102466984			not_in_hetionet
ENSG00000274390	MIR6885	102465533			not_in_hetionet
ENSG00000274408	RNA5SP536	111644146			not_in_hetionet
ENSG00000274417	MIR6515	102466659			not_in_hetionet
ENSG00000274423	SEC22B2P	100996716			not_in_hetionet
ENSG00000274424	RN7SL196P	106479293			not_in_hetionet
ENSG00000274428	RNVU1-25	115409981			not_in_hetionet
ENSG00000274455	GUSBP7	100132456			not_in_hetionet
ENSG00000274461	LINC02930	105378516			not_in_hetionet
ENSG00000274466	MIR1273H	102466247			not_in_hetionet
ENSG00000274467	RNA5SP257	100873511			not_in_hetionet
ENSG00000274469	LINC01746	105372608			not_in_hetionet
ENSG00000274475	RN7SL650P	106480523			not_in_hetionet
ENSG00000274487	NPEPPSP1	440434			not_in_hetionet
ENSG00000274493	MRPS17P5	359758			not_in_hetionet
ENSG00000274494	MIR6832	102466745			not_in_hetionet
ENSG00000274502	ANKRD20A6P	728157			not_in_hetionet
ENSG00000274516	FAM74A6	653123			not_in_hetionet
ENSG00000274536	MIR223HG	115891964			not_in_hetionet
ENSG00000274544	SNORD28	9300			not_in_hetionet
ENSG00000274552	MIR6889	102466758			not_in_hetionet
ENSG00000274553	CICP15	100507648			not_in_hetionet
ENSG00000274568	RN7SL545P	106481848			not_in_hetionet
ENSG00000274570	SPDYE10	643862			not_in_hetionet
ENSG00000274572	ZYXP1	106480342			not_in_hetionet
ENSG00000274576	IGHV2-70	28454			not_in_hetionet
ENSG00000274582	SNORA16A	692073			not_in_hetionet
ENSG00000274583	FAM74A4	401508			not_in_hetionet
ENSG00000274585	RNU2-1	6066			not_in_hetionet
ENSG00000274599	DUX4L24	102723449			not_in_hetionet
ENSG00000274602	PI4KAP1	728233			not_in_hetionet
ENSG00000274605	PCCA-DT	105370333			not_in_hetionet
ENSG00000274607	RNU6-866P	106481454			not_in_hetionet
ENSG00000274612	BNIP3P14	100421696			not_in_hetionet
ENSG00000274620	MIR378J	102465136			not_in_hetionet
ENSG00000274621	MIR6867	102465523			not_in_hetionet
ENSG00000274628	CYP4F59P	100132340			not_in_hetionet
ENSG00000274632	RN7SL719P	106481119			not_in_hetionet
ENSG00000274640	SNORD109A	338428			not_in_hetionet
ENSG00000274656	RN7SL625P	106479450			not_in_hetionet
ENSG00000274659	LINC02371	107984539			not_in_hetionet
ENSG00000274662	RN7SKP236	106480906			not_in_hetionet
ENSG00000274663	RNA5SP526	111644135			not_in_hetionet
ENSG00000274680	MYO5BP1	441420			not_in_hetionet
ENSG00000274697	MIR6761	102465456			not_in_hetionet
ENSG00000274705	MIR486-1	619554			not_in_hetionet
ENSG00000274713	MIR7974	102465856			not_in_hetionet
ENSG00000274717	ADAMTS7P5	100422416			not_in_hetionet
ENSG00000274727	IQSEC3P3	728056			not_in_hetionet
ENSG00000274747	RN7SL627P	106481093			not_in_hetionet
ENSG00000274752	TRBV12-3	28577			not_in_hetionet
ENSG00000274759	RNA5SP527	111644144			not_in_hetionet
ENSG00000274770	MIR6128	102465135			not_in_hetionet
ENSG00000274775	FSIP2LP	100130684			not_in_hetionet
ENSG00000274805	MIR6768	102465460			not_in_hetionet
ENSG00000274809	MIR6078	102464829			not_in_hetionet
ENSG00000274810	NPHP3-ACAD11	100532724			not_in_hetionet
ENSG00000274816	MIR6772	102465463			not_in_hetionet
ENSG00000274822	MIR6762	102465457			not_in_hetionet
ENSG00000274823	APONP	100419033			not_in_hetionet
ENSG00000274824	MIR7152	102465689			not_in_hetionet
ENSG00000274827	LINC01297	115694671			not_in_hetionet
ENSG00000274838	MIR6788	102466735			not_in_hetionet
ENSG00000274852	RN7SL422P	106481038			not_in_hetionet
ENSG00000274886	SEPTIN14P17	106480344			not_in_hetionet
ENSG00000274925	ZKSCAN2-DT	112577464			not_in_hetionet
ENSG00000274927	KMT2CP3	125177372			not_in_hetionet
ENSG00000274928	KRT89P	85344			not_in_hetionet
ENSG00000274932	MIR7150	102465688			not_in_hetionet
ENSG00000274940	MIR8083	102466879			not_in_hetionet
ENSG00000274962	TEX28P1	728447			not_in_hetionet
ENSG00000274963	RN7SL600P	106481086			not_in_hetionet
ENSG00000274969	MIR6771	102465462			not_in_hetionet
ENSG00000274973	BSNDP2	100422517			not_in_hetionet
ENSG00000274975	MIR6735	102465440			not_in_hetionet
ENSG00000274978	RNU11	26824			not_in_hetionet
ENSG00000274985	PTCHD3P1	387647			not_in_hetionet
ENSG00000274986	MIR6750	102466192			not_in_hetionet
ENSG00000274988	MIR6876	102465527			not_in_hetionet
ENSG00000274994	MIR8056	102465862			not_in_hetionet
ENSG00000274998	SNORA17A	677804			not_in_hetionet
ENSG00000274999	MIR8052	102466873			not_in_hetionet
ENSG00000275002	ZFAND2AP2	127379733			not_in_hetionet
ENSG00000275011	ALOXE3P1	100420216			not_in_hetionet
ENSG00000275014	RN7SL166P	106479282			not_in_hetionet
ENSG00000275022	MIR6753	102465451			not_in_hetionet
ENSG00000275026	GXYLT1P4	100132441			not_in_hetionet
ENSG00000275029	HMGB1P24	100420063			not_in_hetionet
ENSG00000275030	RNU6-538P	106479805			not_in_hetionet
ENSG00000275036	MIR8086	102465880			not_in_hetionet
ENSG00000275043	SNORD25	9303			not_in_hetionet
ENSG00000275048	BSNDP1	106480329			not_in_hetionet
ENSG00000275060	PPP1R26P3	100132173			not_in_hetionet
ENSG00000275061	SEPTIN7P15	100418714			not_in_hetionet
ENSG00000275067	MIR6825	102466199			not_in_hetionet
ENSG00000275072	SNORD50B	692088			not_in_hetionet
ENSG00000275084	SNORD91B	692208			not_in_hetionet
ENSG00000275090	RN7SL296P	106481003			not_in_hetionet
ENSG00000275101	MIR6766	102466983			not_in_hetionet
ENSG00000275107	MIR6782	102465469			not_in_hetionet
ENSG00000275109	MIR6504	102465251			not_in_hetionet
ENSG00000275120	ZSCAN2-AS1	128193291			not_in_hetionet
ENSG00000275127	SNORD116-22	100033433			not_in_hetionet
ENSG00000275128	RN7SL203P	106479296			not_in_hetionet
ENSG00000275132	RN7SL663P	106481103			not_in_hetionet
ENSG00000275140	SEC22B3P	100996517			not_in_hetionet
ENSG00000275141	MIR6888	102465535			not_in_hetionet
ENSG00000275143	SCARNA16	677781			not_in_hetionet
ENSG00000275144	SNX18P5	100418977			not_in_hetionet
ENSG00000275158	TRBV12-5	28575			not_in_hetionet
ENSG00000275160	RPL7AP45	100132678			not_in_hetionet
ENSG00000275166	MIR6814	102465488			not_in_hetionet
ENSG00000275167	MIR6815	102465489			not_in_hetionet
ENSG00000275170	FRG2MP	106481739			not_in_hetionet
ENSG00000275194	FAM9CP1	123464508			not_in_hetionet
ENSG00000275198	LINC02960	123466210			not_in_hetionet
ENSG00000275207	MIR6740	102465443			not_in_hetionet
ENSG00000275208	MIR6745	102466726			not_in_hetionet
ENSG00000275212	LINC02826	105370057			not_in_hetionet
ENSG00000275215	RNA5-8SN3	109910381			not_in_hetionet
ENSG00000275226	LINC00547	400121			not_in_hetionet
ENSG00000275229	RNU1-68P	106481615			not_in_hetionet
ENSG00000275230	RN7SL544P	106481070			not_in_hetionet
ENSG00000275238	MIR4734	100616203			not_in_hetionet
ENSG00000275239	FAM242F	105376064			not_in_hetionet
ENSG00000275243	TRBV16	28571			not_in_hetionet
ENSG00000275256	MRPS31P1	351449			not_in_hetionet
ENSG00000275259	MIR6511A1	102466268			not_in_hetionet
ENSG00000275273	MIR6780A	102466195			not_in_hetionet
ENSG00000275291	RNVU1-26	124904624			not_in_hetionet
ENSG00000275296	UBE2D4P3	100996722			not_in_hetionet
ENSG00000275305	RNA5SP528	111644145			not_in_hetionet
ENSG00000275325	PDCD6IPP1	100861430			not_in_hetionet
ENSG00000275328	SPDYE19P	100130307			not_in_hetionet
ENSG00000275334	MIR5787	102464817			not_in_hetionet
ENSG00000275335	MIR8088	102466880			not_in_hetionet
ENSG00000275337	RN7SL680P	106480380			not_in_hetionet
ENSG00000275340	FGD5P1	100132526			not_in_hetionet
ENSG00000275344	MIR6503	102465250			not_in_hetionet
ENSG00000275360	MIR6868	102466753			not_in_hetionet
ENSG00000275363	MPHOSPH10P9	100631266			not_in_hetionet
ENSG00000275373	MIR6124	102466906			not_in_hetionet
ENSG00000275374	GUSBP19	100133050			not_in_hetionet
ENSG00000275377	MIR1299	100302167			not_in_hetionet
ENSG00000275391	MIR6770-3	102466259			not_in_hetionet
ENSG00000275411	MIR6882	102465531			not_in_hetionet
ENSG00000275418	LINC03110	102724745			not_in_hetionet
ENSG00000275423	VN1R18P	100133087			not_in_hetionet
ENSG00000275429	MIR6862-1	102465520			not_in_hetionet
ENSG00000275432	YPEL5P4	133395143			not_in_hetionet
ENSG00000275449	MIR6859-3	102465910			not_in_hetionet
ENSG00000275451	MIR6085	102464834			not_in_hetionet
ENSG00000275453	MIR548O2	100616190			not_in_hetionet
ENSG00000275455	MIR7852	102465839			not_in_hetionet
ENSG00000275458	MIR6809	102465485			not_in_hetionet
ENSG00000275469	MIR6130	102466967			not_in_hetionet
ENSG00000275475	IGHV3-54	28419			not_in_hetionet
ENSG00000275491	LINC01730	101929125			not_in_hetionet
ENSG00000275506	H3P25	115482720			not_in_hetionet
ENSG00000275518	MIR6718	102465430			not_in_hetionet
ENSG00000275519	MIR6804	102465482			not_in_hetionet
ENSG00000275520	FAM236A	100129407			not_in_hetionet
ENSG00000275523	MIR6508	102466972			not_in_hetionet
ENSG00000275524	SNORD115-26	100033802			not_in_hetionet
ENSG00000275529	SNORD116-4	100033416			not_in_hetionet
ENSG00000275538	RNVU1-19	101954277			not_in_hetionet
ENSG00000275549	STPG3-AS1	100129722			not_in_hetionet
ENSG00000275553	ELOA3CP	107983955			not_in_hetionet
ENSG00000275558	RN7SKP175	106479173			not_in_hetionet
ENSG00000275562	SEPTIN7P12	100418753			not_in_hetionet
ENSG00000275588	RN7SL341P	106481017			not_in_hetionet
ENSG00000275592	VN1R7P	100132759			not_in_hetionet
ENSG00000275597	ANAPC1P5	100420890			not_in_hetionet
ENSG00000275607	WDR53P1	127379699			not_in_hetionet
ENSG00000275610	DUX4L21	102723518			not_in_hetionet
ENSG00000275640	MIR6793	102466737			not_in_hetionet
ENSG00000275643	RBM22P6	644509			not_in_hetionet
ENSG00000275651	MIR6851	102465512			not_in_hetionet
ENSG00000275652	MIR6796	102465477			not_in_hetionet
ENSG00000275655	RN7SL313P	106481008			not_in_hetionet
ENSG00000275662	SNORD112	692215			not_in_hetionet
ENSG00000275667	MIR6839	102465505			not_in_hetionet
ENSG00000275669	MIR6744	102466725			not_in_hetionet
ENSG00000275670	MIR8076	102466253			not_in_hetionet
ENSG00000275688	CCL15-CCL14	348249			not_in_hetionet
ENSG00000275691	MT1IP	644314			not_in_hetionet
ENSG00000275692	MIR6724-4	103504733			not_in_hetionet
ENSG00000275695	UBE2Q2P6	100421769			not_in_hetionet
ENSG00000275708	MIR3648-1	100500862			not_in_hetionet
ENSG00000275711	MIR6795	102465476			not_in_hetionet
ENSG00000275726	MIR6088	102464836			not_in_hetionet
ENSG00000275740	RBM27-POU4F3	127814297			not_in_hetionet
ENSG00000275743	TRBV14	28573			not_in_hetionet
ENSG00000275747	IGHV3-79	28405			not_in_hetionet
ENSG00000275767	OTOP1P3	100996731			not_in_hetionet
ENSG00000275768	SLC2AXP1	399496			not_in_hetionet
ENSG00000275770	MIR6505	102466657			not_in_hetionet
ENSG00000275771	OR4G6P	81438			not_in_hetionet
ENSG00000275776	RN7SL185P	106479289			not_in_hetionet
ENSG00000275787	OR7G15P	403300			not_in_hetionet
ENSG00000275789	MIR8064	102465866			not_in_hetionet
ENSG00000275791	TRBV10-3	28583			not_in_hetionet
ENSG00000275800	EIF5P2	100421391			not_in_hetionet
ENSG00000275803	RN7SL736P	107080652			not_in_hetionet
ENSG00000275810	MIR8082	102465878			not_in_hetionet
ENSG00000275811	HTR1DP1	100421479			not_in_hetionet
ENSG00000275816	MIR6500	102466656			not_in_hetionet
ENSG00000275818	MIR6818	102466742			not_in_hetionet
ENSG00000275828	CHEK2P1	100133012			not_in_hetionet
ENSG00000275830	LINC03082	101927646			not_in_hetionet
ENSG00000275836	MIR6068	102464823			not_in_hetionet
ENSG00000275842	MIR941-5	103504732			not_in_hetionet
ENSG00000275852	LINC01742	105376992			not_in_hetionet
ENSG00000275859	MIR6720	102466720			not_in_hetionet
ENSG00000275863	MIR7975	102466872			not_in_hetionet
ENSG00000275868	MIR8054	102465860			not_in_hetionet
ENSG00000275871	LNPPS	128385374			not_in_hetionet
ENSG00000275874	PICSAR	378825			not_in_hetionet
ENSG00000275878	RN7SL43P	106479241			not_in_hetionet
ENSG00000275880	NAXD-AS1	127138861			not_in_hetionet
ENSG00000275882	IKBKGP1	246210			not_in_hetionet
ENSG00000275906	NAPGP2	100422429			not_in_hetionet
ENSG00000275924	MIR6807	102465976			not_in_hetionet
ENSG00000275928	REXO1L11P	100288470			not_in_hetionet
ENSG00000275940	MRPL57P3	359730			not_in_hetionet
ENSG00000275945	EIF3FP1	54053			not_in_hetionet
ENSG00000275950	MIR6724-1	102465433			not_in_hetionet
ENSG00000275953	YAP1P3	100419883			not_in_hetionet
ENSG00000275961	RN7SL210P	106479298			not_in_hetionet
ENSG00000275967	MIR6880	102466204			not_in_hetionet
ENSG00000275989	SPACA7BP	105370364			not_in_hetionet
ENSG00000275992	RN7SL327P	106481012			not_in_hetionet
ENSG00000275994	SNORA24	677809			not_in_hetionet
ENSG00000275996	SNORD27	9301			not_in_hetionet
ENSG00000276006	REXO1L12P	100289448			not_in_hetionet
ENSG00000276014	RN7SL301P	106480499			not_in_hetionet
ENSG00000276027	RNU12	267010			not_in_hetionet
ENSG00000276029	MIR4477A	100616184			not_in_hetionet
ENSG00000276030	LINC03085	128266841			not_in_hetionet
ENSG00000276031	RN7SL197P	106480975			not_in_hetionet
ENSG00000276036	RNA5SP440	100873688			not_in_hetionet
ENSG00000276046	DUX4L13	100289581			not_in_hetionet
ENSG00000276047	RN7SL711P	106479482			not_in_hetionet
ENSG00000276050	IGKV2OR2-10	28855			not_in_hetionet
