node_id	node_name	node_kind
Gene::7638	ZNF221	Gene
Gene::80301	PLEKHO2	Gene
Gene::8447	DOC2B	Gene
Gene::125113	KRT222	Gene
Gene::8342	HIST1H2BM	Gene
Gene::4125	MAN2B1	Gene
Gene::83463	MXD3	Gene
Gene::2572	GAD2	Gene
Gene::53340	SPA17	Gene
Gene::8120	AP3B2	Gene
Gene::474170	LRRC37A2	Gene
Gene::321	APBA2	Gene
Pathway::PC7_3064	Degradation of cysteine and homocysteine	Pathway
Gene::7827	NPHS2	Gene
Gene::10567	RABAC1	Gene
Gene::9904	RBM19	Gene
Gene::57524	CASKIN1	Gene
Gene::286075	ZNF707	Gene
Gene::386675	KRTAP10-7	Gene
Gene::6613	SUMO2	Gene
Gene::1618	DAZL	Gene
Gene::80309	SPHKAP	Gene
Gene::2512	FTL	Gene
Gene::81341	OR10W1	Gene
Gene::9475	ROCK2	Gene
Pathway::PC7_5504	Mineralocorticoid biosynthesis	Pathway
Gene::10987	COPS5	Gene
Gene::170506	DHX36	Gene
Gene::9439	MED23	Gene
Gene::8339	HIST1H2BG	Gene
Gene::79825	EFCC1	Gene
Gene::222229	LRWD1	Gene
Gene::55139	ANKZF1	Gene
Gene::94	ACVRL1	Gene
Gene::79852	EPHX3	Gene
Gene::29	ABR	Gene
Gene::57030	SLC17A7	Gene
Gene::9532	BAG2	Gene
Gene::29999	FSCN3	Gene
Pathway::WP2583_r84488	T-Cell Receptor and Co-stimulatory Signaling	Pathway
Gene::57451	TENM2	Gene
Gene::81889	FAHD1	Gene
Gene::8295	TRRAP	Gene
Gene::1176	AP3S1	Gene
Pathway::PC7_4694	Incretin synthesis, secretion, and inactivation	Pathway
Gene::3178	HNRNPA1	Gene
Gene::152816	C4orf26	Gene
Gene::3183	HNRNPC	Gene
Gene::10239	AP3S2	Gene
Gene::5832	ALDH18A1	Gene
Gene::2788	GNG7	Gene
Gene::9793	CKAP5	Gene
Gene::51673	TPPP3	Gene
Gene::55848	PLGRKT	Gene
Gene::3661	IRF3	Gene
Gene::149371	EXOC8	Gene
Gene::6583	SLC22A4	Gene
Gene::10	NAT2	Gene
Gene::55588	MED29	Gene
Gene::10526	IPO8	Gene
Gene::4292	MLH1	Gene
Gene::3236	HOXD10	Gene
Gene::27153	ZNF777	Gene
Gene::6651	SON	Gene
Gene::9536	PTGES	Gene
Gene::23135	KDM6B	Gene
Gene::6453	ITSN1	Gene
Gene::3672	ITGA1	Gene
Gene::6093	ROCK1	Gene
Gene::164127	CCDC185	Gene
Gene::5875	RABGGTA	Gene
Gene::26998	FETUB	Gene
Gene::59307	SIGIRR	Gene
Gene::4586	MUC5AC	Gene
Pathway::PC7_2529	Cellular Senescence	Pathway
Gene::117	ADCYAP1R1	Gene
Gene::2235	FECH	Gene
Gene::5926	ARID4A	Gene
Gene::4599	MX1	Gene
Pathway::WP2854_r79970	Gene regulatory network modelling somitogenesis 	Pathway
Gene::84892	POMGNT2	Gene
Gene::26227	PHGDH	Gene
Pathway::PC7_8323	Transcriptional activation of mitochondrial biogenesis	Pathway
Gene::23597	ACOT9	Gene
Gene::5783	PTPN13	Gene
Gene::85021	REPS1	Gene
Pathway::PC7_7431	Serotonin and melatonin biosynthesis	Pathway
Gene::55769	ZNF83	Gene
Pathway::PC7_3869	Factors involved in megakaryocyte development and platelet production	Pathway
Gene::22865	SLITRK3	Gene
Gene::4184	SMCP	Gene
Gene::4893	NRAS	Gene
Gene::144568	A2ML1	Gene
Gene::54557	SGTB	Gene
Gene::420	ART4	Gene
Gene::200232	FAM209A	Gene
Gene::2923	PDIA3	Gene
Pathway::PC7_3059	Degradation of GABA	Pathway
Gene::51123	ZNF706	Gene
Gene::120776	OR2D2	Gene
Gene::55285	RBM41	Gene
Pathway::PC7_3821	FGFR1c and Klotho ligand binding and activation	Pathway
Gene::7982	ST7	Gene
Gene::122704	MRPL52	Gene
Gene::1412	CRYBA2	Gene
Gene::341392	ACSM4	Gene
Gene::5672	PSG4	Gene
Gene::9429	ABCG2	Gene
Pathway::WP581_r67199	EPO Receptor Signaling	Pathway
Gene::3856	KRT8	Gene
Gene::84465	MEGF11	Gene
Gene::972	CD74	Gene
Gene::55213	RCBTB1	Gene
Gene::4675	NAP1L3	Gene
Gene::84064	HDHD2	Gene
Gene::1399	CRKL	Gene
Gene::7249	TSC2	Gene
Gene::6774	STAT3	Gene
Gene::219833	C11orf45	Gene
Pathway::PC7_1189	ATF6-alpha activates chaperone genes	Pathway
Gene::337972	KRTAP19-5	Gene
Gene::5780	PTPN9	Gene
Gene::57134	MAN1C1	Gene
Gene::90007	MIDN	Gene
Gene::84290	CAPNS2	Gene
Gene::254170	FBXO33	Gene
Gene::54913	RPP25	Gene
Gene::80228	ORAI2	Gene
Gene::2620	GAS2	Gene
Gene::4283	CXCL9	Gene
Gene::79703	C11orf80	Gene
Gene::1942	EFNA1	Gene
Gene::7761	ZNF214	Gene
Gene::51475	CABP2	Gene
Gene::6155	RPL27	Gene
Gene::5990	RFX2	Gene
Gene::2297	FOXD1	Gene
Gene::9311	ASIC3	Gene
Gene::199746	U2AF1L4	Gene
Pathway::PC7_3822	FGFR1c ligand binding and activation	Pathway
Gene::5204	PFDN5	Gene
Gene::55275	VPS53	Gene
Gene::57540	PTCHD2	Gene
Gene::4061	LY6E	Gene
Gene::391004	PRAMEF17	Gene
Gene::8549	LGR5	Gene
Gene::9717	SEC14L5	Gene
Pathway::PC7_6878	Regulation of CDC42 activity	Pathway
Gene::441669	OR4Q3	Gene
Gene::5094	PCBP2	Gene
Gene::1813	DRD2	Gene
Gene::64115	C10orf54	Gene
Gene::149986	LSM14B	Gene
Gene::2069	EREG	Gene
Gene::79866	BORA	Gene
Gene::6156	RPL30	Gene
Gene::51693	TRAPPC2L	Gene
Gene::149708	WFDC5	Gene
Gene::54855	FAM46C	Gene
Gene::147339	C18orf25	Gene
Gene::11200	CHEK2	Gene
Gene::55220	KLHDC8A	Gene
Gene::27000	DNAJC2	Gene
Gene::121268	RHEBL1	Gene
Gene::894	CCND2	Gene
Gene::1447	CSN2	Gene
Gene::54681	P4HTM	Gene
Gene::51001	MTERF3	Gene
Gene::23094	SIPA1L3	Gene
Gene::192670	AGO4	Gene
Gene::51763	INPP5K	Gene
Gene::10476	ATP5H	Gene
Gene::54981	NMRK1	Gene
Gene::23328	SASH1	Gene
Gene::404281	YY2	Gene
Gene::54853	WDR55	Gene
Gene::3654	IRAK1	Gene
Gene::54531	MIER2	Gene
Gene::440957	SMIM4	Gene
Gene::63967	CLSPN	Gene
Gene::26512	INTS6	Gene
Gene::4735	SEPT2	Gene
Pathway::PC7_7796	TGF-beta receptor signaling activates SMADs	Pathway
Gene::130502	TTC32	Gene
Gene::83481	EPPK1	Gene
Gene::79726	WDR59	Gene
Gene::130	ADH6	Gene
Gene::4621	MYH3	Gene
Gene::914	CD2	Gene
Gene::56992	KIF15	Gene
Gene::2668	GDNF	Gene
Gene::200172	SLFNL1	Gene
Gene::3632	INPP5A	Gene
Gene::650293	LOC650293	Gene
Gene::10081	PDCD7	Gene
Gene::4811	NID1	Gene
Gene::10551	AGR2	Gene
Gene::540	ATP7B	Gene
Gene::54742	LY6K	Gene
Gene::51208	CLDN18	Gene
Pathway::PC7_3363	E2F-enabled inhibition of pre-replication complex formation	Pathway
Gene::114781	BTBD9	Gene
Gene::5818	PVRL1	Gene
Gene::118987	PDZD8	Gene
Gene::1401	CRP	Gene
Gene::54429	TAS2R5	Gene
Gene::140902	R3HDML	Gene
Gene::1630	DCC	Gene
Gene::79187	FSD1	Gene
Gene::4069	LYZ	Gene
Gene::92960	PEX11G	Gene
Gene::430	ASCL2	Gene
Gene::2824	GPM6B	Gene
Gene::728841	NBPF8	Gene
Gene::79679	VTCN1	Gene
Gene::23192	ATG4B	Gene
Gene::390191	OR5B12	Gene
Gene::948	CD36	Gene
Gene::221981	THSD7A	Gene
Gene::4588	MUC6	Gene
Gene::56902	PNO1	Gene
Gene::2746	GLUD1	Gene
Gene::5801	PTPRR	Gene
Gene::4092	SMAD7	Gene
Gene::55328	RNLS	Gene
Gene::51	ACOX1	Gene
Gene::30811	HUNK	Gene
Gene::332	BIRC5	Gene
Gene::51267	CLEC1A	Gene
Gene::3978	LIG1	Gene
Gene::131920	TMEM207	Gene
Gene::26686	OR4E2	Gene
Gene::9053	MAP7	Gene
Gene::4792	NFKBIA	Gene
Gene::6631	SNRPC	Gene
Gene::5623	PSPN	Gene
Gene::6789	STK4	Gene
Gene::80705	TSGA10	Gene
Gene::6568	SLC17A1	Gene
Gene::83648	FAM167A	Gene
Gene::10000	AKT3	Gene
Pathway::PC7_7265	SHC-related events triggered by IGF1R	Pathway
Gene::1616	DAXX	Gene
Gene::8309	ACOX2	Gene
Gene::4994	OR3A1	Gene
Gene::9149	DYRK1B	Gene
Gene::8416	ANXA9	Gene
Gene::440295	GOLGA6L9	Gene
Gene::129807	NEU4	Gene
Gene::6237	RRAS	Gene
Pathway::PC7_5546	Multifunctional anion exchangers	Pathway
Gene::5885	RAD21	Gene
Gene::10482	NXF1	Gene
Gene::135941	OR2A14	Gene
Gene::438	ASMT	Gene
Gene::65056	GPBP1	Gene
Gene::23649	POLA2	Gene
Gene::4543	MTNR1A	Gene
Gene::11174	ADAMTS6	Gene
Gene::51534	VTA1	Gene
Gene::6324	SCN1B	Gene
Gene::83860	TAF3	Gene
Gene::9033	PKD2L1	Gene
Gene::27250	PDCD4	Gene
Gene::3032	HADHB	Gene
Gene::79671	NLRX1	Gene
Gene::6234	RPS28	Gene
Gene::25904	CNOT10	Gene
Gene::84060	RBM48	Gene
Gene::11006	LILRB4	Gene
Gene::11218	DDX20	Gene
Gene::2309	FOXO3	Gene
Gene::4005	LMO2	Gene
Gene::9601	PDIA4	Gene
Pathway::PC7_8762	Vitamins B6 activation to pyridoxal phosphate	Pathway
Gene::56704	JPH1	Gene
Gene::400506	KNOP1	Gene
Gene::7766	ZNF223	Gene
Gene::83552	MFRP	Gene
Gene::5745	PTH1R	Gene
Gene::9735	KNTC1	Gene
Gene::2848	GPR25	Gene
Gene::245939	DEFB128	Gene
Gene::3002	GZMB	Gene
Gene::178	AGL	Gene
Gene::553115	PEF1	Gene
Gene::152273	FGD5	Gene
Gene::84923	FAM104A	Gene
Pathway::PC7_6072	Oxidative Stress Induced Senescence	Pathway
Gene::219927	MRPL21	Gene
Gene::2131	EXT1	Gene
Gene::85442	KNDC1	Gene
Gene::221409	SPATS1	Gene
Gene::10333	TLR6	Gene
Gene::158800	RHOXF1	Gene
Gene::169200	TMEM64	Gene
Gene::285	ANGPT2	Gene
Gene::152138	PYDC2	Gene
Gene::5787	PTPRB	Gene
Gene::91373	UAP1L1	Gene
Gene::270	AMPD1	Gene
Gene::54953	C1orf27	Gene
Gene::1158	CKM	Gene
Pathway::WP1533_r82707	Vitamin B12 Metabolism	Pathway
Gene::10557	RPP38	Gene
Gene::83394	PITPNM3	Gene
Pathway::PC7_5689	NADE modulates death signalling	Pathway
Gene::653067	XAGE1E	Gene
Gene::84561	SLC12A8	Gene
Gene::2830	GPR6	Gene
Gene::3659	IRF1	Gene
Gene::4711	NDUFB5	Gene
Gene::285231	FBXW12	Gene
Gene::81788	NUAK2	Gene
Pathway::PC7_3014	Deadenylation of mRNA	Pathway
Gene::1024	CDK8	Gene
Gene::55131	RBM28	Gene
Gene::3242	HPD	Gene
Gene::56099	PCDHGB7	Gene
Gene::10915	TCERG1	Gene
Gene::11230	PRAF2	Gene
Gene::115939	TSR3	Gene
Gene::57787	MARK4	Gene
Gene::51497	NELFCD	Gene
Gene::2775	GNAO1	Gene
Gene::3795	KHK	Gene
Gene::283987	HID1	Gene
Gene::254428	SLC41A1	Gene
Gene::53339	BTBD1	Gene
Gene::9733	SART3	Gene
Gene::5581	PRKCE	Gene
Pathway::PC7_1522	Activation of ATR in response to replication stress	Pathway
Gene::6123	RPL3L	Gene
Gene::11343	MGLL	Gene
Gene::79035	NABP2	Gene
Gene::9	NAT1	Gene
Pathway::WP22_r79264	IL-9 Signaling Pathway	Pathway
Gene::3078	CFHR1	Gene
Gene::114904	C1QTNF6	Gene
Gene::55172	DNAAF2	Gene
Gene::79712	GTDC1	Gene
Gene::6284	S100A13	Gene
Gene::139105	BEND2	Gene
Pathway::PC7_8224	The IPAF inflammasome	Pathway
Gene::8030	CCDC6	Gene
Pathway::PC7_6591	Processing of DNA double-strand break ends	Pathway
Gene::26262	TSPAN17	Gene
Gene::84885	ZDHHC12	Gene
Gene::11130	ZWINT	Gene
Gene::909	CD1A	Gene
Pathway::PC7_12150	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	Pathway
Gene::57636	ARHGAP23	Gene
Gene::8993	PGLYRP1	Gene
Gene::63897	HEATR6	Gene
Gene::7038	TG	Gene
Gene::1213	CLTC	Gene
Gene::9001	HAP1	Gene
Gene::139135	PASD1	Gene
Gene::28965	SLC27A6	Gene
Gene::6683	SPAST	Gene
Gene::1068	CETN1	Gene
Gene::26240	FAM50B	Gene
Pathway::PC7_3392	EGFR-dependent Endothelin signaling events	Pathway
Gene::164	AP1G1	Gene
Gene::4253	CTAGE5	Gene
Gene::6925	TCF4	Gene
Gene::3231	HOXD1	Gene
Pathway::PC7_12187	negative regulation of TCF-dependent signaling by DVL-interacting proteins	Pathway
Gene::474343	SPIN2B	Gene
Gene::91404	SESTD1	Gene
Gene::286187	PPP1R42	Gene
Gene::113828	FAM83F	Gene
Gene::5587	PRKD1	Gene
Gene::7849	PAX8	Gene
Gene::9937	DCLRE1A	Gene
Gene::2525	FUT3	Gene
Pathway::WP524_r72112	G13 Signaling Pathway	Pathway
Gene::23284	ADGRL3	Gene
Gene::112495	GTF3C6	Gene
Gene::150372	NFAM1	Gene
Pathway::PC7_10399	a4b7 Integrin signaling	Pathway
Gene::8942	KYNU	Gene
Gene::6929	TCF3	Gene
Gene::80108	ZFP2	Gene
Gene::4841	NONO	Gene
Gene::4356	MPP3	Gene
Gene::161357	MDGA2	Gene
Gene::54812	AFTPH	Gene
Gene::81050	OR5AC2	Gene
Gene::7337	UBE3A	Gene
Gene::100505741	SPATA1	Gene
Gene::79902	NUP85	Gene
Gene::84961	FBXL20	Gene
Gene::9797	TATDN2	Gene
Gene::9422	ZNF264	Gene
Gene::9256	BZRAP1	Gene
Gene::10422	UBAC1	Gene
Pathway::PC7_3629	Early Phase of HIV Life Cycle	Pathway
Disease::DOID:10976	membranous glomerulonephritis	Disease
Gene::1571	CYP2E1	Gene
Gene::276	AMY1A	Gene
Gene::10955	SERINC3	Gene
Gene::440093	H3F3C	Gene
Gene::7332	UBE2L3	Gene
Gene::23105	FSTL4	Gene
Gene::84769	MPV17L2	Gene
Gene::26994	RNF11	Gene
Gene::9185	REPS2	Gene
Pathway::WP1941_r73548	Peroxisomal beta-oxidation of tetracosanoyl-CoA	Pathway
Gene::400	ARL1	Gene
Gene::63893	UBE2O	Gene
Gene::11140	CDC37	Gene
Pathway::PC7_2324	COPI Mediated Transport	Pathway
Gene::59274	MESDC1	Gene
Gene::1472	CST4	Gene
Gene::23335	WDR7	Gene
Gene::6693	SPN	Gene
Gene::8456	FOXN1	Gene
Gene::2957	GTF2A1	Gene
Gene::348932	SLC6A18	Gene
Gene::427	ASAH1	Gene
Gene::94015	TTYH2	Gene
Gene::388960	C2orf78	Gene
Gene::1665	DHX15	Gene
Gene::6565	SLC15A2	Gene
Pathway::PC7_6143	PERK regulates gene expression	Pathway
Pathway::PC7_2467	Canonical NF-kappaB pathway	Pathway
Gene::114800	CCDC85A	Gene
Gene::6830	SUPT6H	Gene
Gene::118980	SFXN2	Gene
Gene::2267	FGL1	Gene
Gene::284723	SLC25A34	Gene
Gene::51253	MRPL37	Gene
Gene::219429	OR4C11	Gene
Gene::1716	DGUOK	Gene
Gene::6795	AURKC	Gene
Gene::59272	ACE2	Gene
Gene::346157	ZNF391	Gene
Gene::5194	PEX13	Gene
Gene::10875	FGL2	Gene
Gene::51061	TXNDC11	Gene
Gene::5582	PRKCG	Gene
Gene::399909	PCNXL3	Gene
Gene::10168	ZNF197	Gene
Gene::285643	KIF4B	Gene
Gene::54948	MRPL16	Gene
Gene::55366	LGR4	Gene
Gene::26027	ACOT11	Gene
Gene::283461	C12orf40	Gene
Gene::54497	HEATR5B	Gene
Gene::1534	CYB561	Gene
Pathway::WP368_r79271	Mitochondrial LC-Fatty Acid Beta-Oxidation	Pathway
Gene::9087	TMSB4Y	Gene
Gene::1500	CTNND1	Gene
Gene::55231	CCDC87	Gene
Gene::51271	UBAP1	Gene
Gene::644974	ALG1L2	Gene
Gene::6357	CCL13	Gene
Pathway::PC7_6849	Rapid glucocorticoid signaling	Pathway
Gene::571	BACH1	Gene
Gene::186	AGTR2	Gene
Pathway::PC7_8783	Wnt signaling network	Pathway
Pathway::PC7_4660	IRF3-mediated induction of type I IFN	Pathway
Gene::7320	UBE2B	Gene
Pathway::PC7_3698	ErbB1 downstream signaling	Pathway
Gene::9314	KLF4	Gene
Gene::1050	CEBPA	Gene
Pathway::WP2203_r78549	TSLP Signaling Pathway	Pathway
Gene::1406	CRX	Gene
Gene::91977	MYOZ3	Gene
Gene::83660	TLN2	Gene
Pathway::PC7_4494	HuR stabilizes mRNA	Pathway
Gene::1263	PLK3	Gene
Gene::54577	UGT1A7	Gene
Gene::58476	TP53INP2	Gene
Gene::5143	PDE4C	Gene
Gene::7222	TRPC3	Gene
Gene::5591	PRKDC	Gene
Gene::164312	LRRN4	Gene
Gene::23550	PSD4	Gene
Gene::3350	HTR1A	Gene
Gene::4828	NMB	Gene
Gene::53630	BCO1	Gene
Pathway::PC7_5993	Nucleotide Excision Repair	Pathway
Gene::10780	ZNF234	Gene
Gene::65059	RAPH1	Gene
Gene::51719	CAB39	Gene
Gene::201514	ZNF584	Gene
Gene::148304	C1orf74	Gene
Gene::23324	MAN2B2	Gene
Gene::3588	IL10RB	Gene
Gene::65125	WNK1	Gene
Gene::92610	TIFA	Gene
Gene::3788	KCNS2	Gene
Gene::85406	DNAJC14	Gene
Gene::2814	GP5	Gene
Gene::653269	POTEI	Gene
Gene::10023	FRAT1	Gene
Gene::56898	BDH2	Gene
Disease::DOID:10534	stomach cancer	Disease
Gene::10542	LAMTOR5	Gene
Gene::23326	USP22	Gene
Gene::92370	PXYLP1	Gene
Gene::7366	UGT2B15	Gene
Gene::3671	ISLR	Gene
Gene::138050	HGSNAT	Gene
Gene::9846	GAB2	Gene
Gene::3975	LHX1	Gene
Gene::29907	SNX15	Gene
Gene::2643	GCH1	Gene
Gene::6736	SRY	Gene
Gene::8726	EED	Gene
Gene::85456	TNKS1BP1	Gene
Gene::84904	ARHGEF39	Gene
Gene::80135	RPF1	Gene
Gene::10320	IKZF1	Gene
Gene::27351	DESI1	Gene
Gene::400823	FAM177B	Gene
Pathway::PC7_2071	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	Pathway
Gene::203562	TMEM31	Gene
Gene::4584	MUC3A	Gene
Gene::7478	WNT8A	Gene
Gene::91750	LIN52	Gene
Gene::165530	CLEC4F	Gene
Gene::55143	CDCA8	Gene
Gene::26034	IPCEF1	Gene
Pathway::PC7_3703	Establishment of Sister Chromatid Cohesion	Pathway
Gene::9063	PIAS2	Gene
Gene::6731	SRP72	Gene
Gene::9075	CLDN2	Gene
Gene::23360	FNBP4	Gene
Gene::11076	TPPP	Gene
Gene::163050	ZNF564	Gene
Gene::27085	MTBP	Gene
Gene::56261	GPCPD1	Gene
Gene::124535	HSF5	Gene
Gene::594855	CPLX3	Gene
Pathway::WP430_r82344	Statin Pathway	Pathway
Gene::91646	TDRD12	Gene
Pathway::PC7_8321	Transcription-coupled NER (TC-NER)	Pathway
Disease::DOID:2841	asthma	Disease
Gene::9369	NRXN3	Gene
Pathway::WP422_r72129	MAPK Cascade	Pathway
Gene::55821	ALLC	Gene
Gene::58511	DNASE2B	Gene
Gene::534	ATP6V1G2	Gene
Pathway::PC7_2533	Cellular roles of Anthrax toxin	Pathway
Gene::84647	PLA2G12B	Gene
Gene::54865	GPATCH4	Gene
Gene::3054	HCFC1	Gene
Gene::84316	NAA38	Gene
Gene::64762	GAREM	Gene
Gene::284427	SLC25A41	Gene
Gene::403339	DEFB133	Gene
Gene::9928	KIF14	Gene
Pathway::PC7_7483	Signaling by WNT in cancer	Pathway
Gene::84311	MRPL45	Gene
Pathway::PC7_6644	Proton-coupled monocarboxylate transport	Pathway
Gene::6538	SLC6A11	Gene
Gene::153090	DAB2IP	Gene
Gene::401	PHOX2A	Gene
Gene::80011	FAM192A	Gene
Gene::3716	JAK1	Gene
Gene::11254	SLC6A14	Gene
Gene::153527	ZMAT2	Gene
Gene::64168	NECAB1	Gene
Gene::8925	HERC1	Gene
Gene::125965	COX6B2	Gene
Pathway::PC7_6660	Pyrimidine biosynthesis	Pathway
Gene::51599	LSR	Gene
Gene::5598	MAPK7	Gene
Gene::80704	SLC19A3	Gene
Gene::3034	HAL	Gene
Gene::10090	UST	Gene
Gene::6418	SET	Gene
Gene::124411	ZNF720	Gene
Gene::23378	RRP8	Gene
Gene::23621	BACE1	Gene
Gene::121355	GTSF1	Gene
Pathway::PC7_3827	FGFR3b ligand binding and activation	Pathway
Gene::138799	OR13C5	Gene
Gene::25946	ZNF385A	Gene
Gene::2770	GNAI1	Gene
Gene::55754	TMEM30A	Gene
Gene::55791	LRIF1	Gene
Gene::7423	VEGFB	Gene
Gene::23552	CDK20	Gene
Gene::9553	MRPL33	Gene
Gene::10656	KHDRBS3	Gene
Gene::134701	RIPPLY2	Gene
Gene::23416	KCNH3	Gene
Gene::144809	FAM216B	Gene
Gene::1058	CENPA	Gene
Gene::10903	MTMR11	Gene
Gene::128977	C22orf39	Gene
Gene::8358	HIST1H3B	Gene
Gene::2568	GABRP	Gene
Gene::138804	OR13C4	Gene
Gene::388523	ZNF728	Gene
Gene::56673	C11orf16	Gene
Gene::7482	WNT2B	Gene
Gene::84135	UTP15	Gene
Gene::57763	ANKRA2	Gene
Gene::8139	GAN	Gene
Gene::256302	NATD1	Gene
Gene::51326	ARL17A	Gene
Gene::79090	TRAPPC6A	Gene
Gene::89792	GAL3ST3	Gene
Gene::4210	MEFV	Gene
Gene::378708	APITD1	Gene
Gene::5994	RFXAP	Gene
Pathway::PC7_6929	Removal of aminoterminal propeptides from gamma-carboxylated proteins	Pathway
Pathway::WP98_r72088	Prostaglandin Synthesis and Regulation	Pathway
Gene::340267	COL28A1	Gene
Gene::22883	CLSTN1	Gene
Gene::10859	LILRB1	Gene
Gene::348487	FAM131C	Gene
Gene::6474	SHOX2	Gene
Gene::259285	TAS2R39	Gene
Gene::11318	GPR182	Gene
Gene::11162	NUDT6	Gene
Gene::10616	RBCK1	Gene
Gene::57474	ZNF490	Gene
Gene::146433	IL34	Gene
Pathway::PC7_12282	p75NTR negatively regulates cell cycle via SC1	Pathway
Pathway::PC7_6466	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	Pathway
Gene::114823	LENG8	Gene
Gene::115024	NT5C3B	Gene
Gene::7158	TP53BP1	Gene
Gene::140432	RNF113B	Gene
Gene::157869	SBSPON	Gene
Gene::10974	ADIRF	Gene
Gene::56158	TEX12	Gene
Gene::2047	EPHB1	Gene
Gene::3619	INCENP	Gene
Gene::3785	KCNQ2	Gene
Pathway::WP545_r82142	Complement Activation	Pathway
Gene::647589	ANHX	Gene
Gene::144404	TMEM120B	Gene
Gene::157	ADRBK2	Gene
Gene::7345	UCHL1	Gene
Gene::124599	CD300LB	Gene
Gene::10908	PNPLA6	Gene
Gene::3547	IGSF1	Gene
Gene::56287	GKN1	Gene
Gene::26164	MTG2	Gene
Gene::259287	TAS2R41	Gene
Gene::8542	APOL1	Gene
Gene::54544	CRCT1	Gene
Gene::9313	MMP20	Gene
Gene::79368	FCRL2	Gene
Gene::8357	HIST1H3H	Gene
Gene::10741	RBBP9	Gene
Gene::392617	ELFN1	Gene
Gene::100133941	CD24	Gene
Gene::51025	PAM16	Gene
Gene::27314	RAB30	Gene
Gene::84466	MEGF10	Gene
Gene::26000	TBC1D10B	Gene
Gene::51020	HDDC2	Gene
Gene::142689	ASB12	Gene
Gene::623	BDKRB1	Gene
Gene::26040	SETBP1	Gene
Gene::8933	FAM127A	Gene
Pathway::PC7_8305	Toxicity of botulinum toxin type C (BoNT/C)	Pathway
Gene::29109	FHOD1	Gene
Gene::65055	REEP1	Gene
Gene::5911	RAP2A	Gene
Pathway::PC7_4994	Lissencephaly gene (LIS1) in neuronal migration and development	Pathway
Gene::643677	CCDC168	Gene
Pathway::PC7_12285	p75NTR signals via NF-kB	Pathway
Gene::266722	HS6ST3	Gene
Gene::126133	ALDH16A1	Gene
Gene::1857	DVL3	Gene
Gene::7122	CLDN5	Gene
Gene::1018	CDK3	Gene
Gene::91057	CCDC34	Gene
Pathway::PC7_5891	Neurotransmitter Release Cycle	Pathway
Pathway::PC7_3699	ErbB2/ErbB3 signaling events	Pathway
Pathway::PC7_6066	Osteopontin-mediated events	Pathway
Disease::DOID:14227	azoospermia	Disease
Gene::1870	E2F2	Gene
Gene::2947	GSTM3	Gene
Gene::431704	RGS21	Gene
Gene::65267	WNK3	Gene
Gene::10452	TOMM40	Gene
Gene::10935	PRDX3	Gene
Gene::3347	HTN3	Gene
Gene::728	C5AR1	Gene
Gene::5223	PGAM1	Gene
Gene::7432	VIP	Gene
Gene::65989	DLK2	Gene
Gene::80210	ARMC9	Gene
Gene::200810	ALG1L	Gene
Disease::DOID:784	chronic kidney failure	Disease
Gene::10826	FAXDC2	Gene
Gene::1442	CSH1	Gene
Gene::80124	VCPIP1	Gene
Disease::DOID:1324	lung cancer	Disease
Pathway::PC7_1863	Axon guidance	Pathway
Gene::2669	GEM	Gene
Gene::126308	MOB3A	Gene
Gene::144100	PLEKHA7	Gene
Gene::4149	MAX	Gene
Gene::8110	DPF3	Gene
Gene::902	CCNH	Gene
Gene::132243	H1FOO	Gene
Gene::2811	GP1BA	Gene
Gene::649	BMP1	Gene
Gene::5465	PPARA	Gene
Gene::728833	FAM72D	Gene
Gene::421	ARVCF	Gene
Gene::140730	RIMS4	Gene
Gene::57622	LRFN1	Gene
Gene::865	CBFB	Gene
Gene::5707	PSMD1	Gene
Gene::448831	FRG2	Gene
Gene::7102	TSPAN7	Gene
Gene::84218	TBC1D3F	Gene
Gene::171017	ZNF384	Gene
Gene::4524	MTHFR	Gene
Gene::54974	THG1L	Gene
Pathway::PC7_6911	Regulation of mRNA stability by proteins that bind AU-rich elements	Pathway
Gene::63898	SH2D4A	Gene
Gene::113510	HELQ	Gene
Gene::145508	CEP128	Gene
Pathway::PC7_3878	Fatty Acyl-CoA Biosynthesis	Pathway
Gene::2978	GUCA1A	Gene
Gene::6517	SLC2A4	Gene
Gene::8021	NUP214	Gene
Gene::349136	WDR86	Gene
Gene::84962	AJUBA	Gene
Gene::219875	OR4D5	Gene
Gene::1014	CDH16	Gene
Gene::2353	FOS	Gene
Gene::55737	VPS35	Gene
Gene::84002	B3GNT5	Gene
Gene::79656	BEND5	Gene
Gene::3805	KIR2DL4	Gene
Gene::1650	DDOST	Gene
Gene::136288	C7orf57	Gene
Gene::4146	MATN1	Gene
Gene::57630	SH3RF1	Gene
Gene::64211	LHX5	Gene
Gene::54492	NEURL1B	Gene
Gene::155465	AGR3	Gene
Pathway::PC7_4482	Histidine catabolism	Pathway
Gene::6835	SURF2	Gene
Gene::79811	SLTM	Gene
Gene::10149	ADGRG2	Gene
Gene::3613	IMPA2	Gene
Pathway::PC7_7759	Synthesis of dolichyl-phosphate mannose	Pathway
Gene::58528	RRAGD	Gene
Gene::83937	RASSF4	Gene
Gene::950	SCARB2	Gene
Gene::143684	FAM76B	Gene
Gene::144193	AMDHD1	Gene
